image,image_path,sequence,image_number,emotion
S063_002_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000019.png,S063_002,19,5
S063_002_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000018.png,S063_002,18,5
S063_002_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000020.png,S063_002,20,5
S063_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000008.png,S063_002,8,5
S063_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000009.png,S063_002,9,5
S063_002_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000021.png,S063_002,21,5
S063_002_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000023.png,S063_002,23,5
S063_002_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S063/002/S063_002_00000022.png,S063_002,22,5
S097_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000002.png,S097_001,2,0
S097_001_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000016.png,S097_001,16,7
S097_001_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000017.png,S097_001,17,7
S097_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000003.png,S097_001,3,0
S097_001_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000015.png,S097_001,15,7
S097_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000001.png,S097_001,1,0
S097_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000014.png,S097_001,14,7
S097_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000010.png,S097_001,10,7
S097_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000004.png,S097_001,4,0
S097_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000005.png,S097_001,5,7
S097_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000011.png,S097_001,11,7
S097_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000007.png,S097_001,7,7
S097_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000013.png,S097_001,13,7
S097_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000012.png,S097_001,12,7
S097_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000006.png,S097_001,6,7
S097_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000008.png,S097_001,8,7
S097_001_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000020.png,S097_001,20,7
S097_001_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000021.png,S097_001,21,7
S097_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000009.png,S097_001,9,7
S097_001_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000019.png,S097_001,19,7
S097_001_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S097/001/S097_001_00000018.png,S097_001,18,7
S097_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000002.png,S097_006,2,0
S097_006_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000016.png,S097_006,16,5
S097_006_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000017.png,S097_006,17,5
S097_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000003.png,S097_006,3,0
S097_006_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000015.png,S097_006,15,5
S097_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000001.png,S097_006,1,0
S097_006_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000014.png,S097_006,14,5
S097_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000010.png,S097_006,10,5
S097_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000004.png,S097_006,4,0
S097_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000005.png,S097_006,5,5
S097_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000011.png,S097_006,11,5
S097_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000007.png,S097_006,7,5
S097_006_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000013.png,S097_006,13,5
S097_006_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000012.png,S097_006,12,5
S097_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000006.png,S097_006,6,5
S097_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000008.png,S097_006,8,5
S097_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000009.png,S097_006,9,5
S097_006_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000019.png,S097_006,19,5
S097_006_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S097/006/S097_006_00000018.png,S097_006,18,5
S097_004_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000025.png,S097_004,25,3
S097_004_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000019.png,S097_004,19,3
S097_004_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000018.png,S097_004,18,3
S097_004_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000024.png,S097_004,24,3
S097_004_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000030.png,S097_004,30,3
S097_004_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000026.png,S097_004,26,3
S097_004_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000027.png,S097_004,27,3
S097_004_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000023.png,S097_004,23,3
S097_004_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000022.png,S097_004,22,3
S097_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000008.png,S097_004,8,3
S097_004_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000020.png,S097_004,20,3
S097_004_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000021.png,S097_004,21,3
S097_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000009.png,S097_004,9,3
S097_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000010.png,S097_004,10,3
S097_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000004.png,S097_004,4,0
S097_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000005.png,S097_004,5,3
S097_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000011.png,S097_004,11,3
S097_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000007.png,S097_004,7,3
S097_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000013.png,S097_004,13,3
S097_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000012.png,S097_004,12,3
S097_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000006.png,S097_004,6,3
S097_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000002.png,S097_004,2,0
S097_004_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000016.png,S097_004,16,3
S097_004_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000017.png,S097_004,17,3
S097_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000003.png,S097_004,3,0
S097_004_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000029.png,S097_004,29,3
S097_004_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000015.png,S097_004,15,3
S097_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000001.png,S097_004,1,0
S097_004_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000014.png,S097_004,14,3
S097_004_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S097/004/S097_004_00000028.png,S097_004,28,3
S079_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000008.png,S079_001,8,7
S079_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000009.png,S079_001,9,7
S079_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000002.png,S079_001,2,0
S079_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000003.png,S079_001,3,0
S079_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000001.png,S079_001,1,0
S079_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000004.png,S079_001,4,0
S079_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000010.png,S079_001,10,7
S079_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000011.png,S079_001,11,7
S079_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000005.png,S079_001,5,7
S079_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000007.png,S079_001,7,7
S079_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000006.png,S079_001,6,7
S079_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S079/001/S079_001_00000012.png,S079_001,12,7
S079_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000004.png,S079_004,4,0
S079_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000010.png,S079_004,10,5
S079_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000011.png,S079_004,11,5
S079_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000005.png,S079_004,5,5
S079_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000013.png,S079_004,13,5
S079_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000007.png,S079_004,7,5
S079_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000006.png,S079_004,6,5
S079_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000012.png,S079_004,12,5
S079_004_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000016.png,S079_004,16,5
S079_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000002.png,S079_004,2,0
S079_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000003.png,S079_004,3,0
S079_004_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000017.png,S079_004,17,5
S079_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000001.png,S079_004,1,0
S079_004_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000015.png,S079_004,15,5
S079_004_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000014.png,S079_004,14,5
S079_004_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000025.png,S079_004,25,5
S079_004_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000019.png,S079_004,19,5
S079_004_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000018.png,S079_004,18,5
S079_004_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000024.png,S079_004,24,5
S079_004_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000026.png,S079_004,26,5
S079_004_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000023.png,S079_004,23,5
S079_004_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000022.png,S079_004,22,5
S079_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000008.png,S079_004,8,5
S079_004_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000020.png,S079_004,20,5
S079_004_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000021.png,S079_004,21,5
S079_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S079/004/S079_004_00000009.png,S079_004,9,5
S079_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000003.png,S079_002,3,0
S079_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000002.png,S079_002,2,0
S079_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000001.png,S079_002,1,0
S079_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000005.png,S079_002,5,3
S079_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000011.png,S079_002,11,3
S079_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000010.png,S079_002,10,3
S079_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000004.png,S079_002,4,0
S079_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000012.png,S079_002,12,3
S079_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000006.png,S079_002,6,3
S079_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000007.png,S079_002,7,3
S079_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000009.png,S079_002,9,3
S079_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S079/002/S079_002_00000008.png,S079_002,8,3
S046_001_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000022.png,S046_001,22,6
S046_001_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000023.png,S046_001,23,6
S046_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000009.png,S046_001,9,6
S046_001_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000021.png,S046_001,21,6
S046_001_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000020.png,S046_001,20,6
S046_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000008.png,S046_001,8,6
S046_001_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000024.png,S046_001,24,6
S046_001_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000018.png,S046_001,18,6
S046_001_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000019.png,S046_001,19,6
S046_001_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000025.png,S046_001,25,6
S046_001_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000017.png,S046_001,17,6
S046_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000003.png,S046_001,3,0
S046_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000002.png,S046_001,2,0
S046_001_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000016.png,S046_001,16,6
S046_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000014.png,S046_001,14,6
S046_001_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000015.png,S046_001,15,6
S046_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000001.png,S046_001,1,0
S046_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000005.png,S046_001,5,6
S046_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000011.png,S046_001,11,6
S046_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000010.png,S046_001,10,6
S046_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000004.png,S046_001,4,0
S046_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000012.png,S046_001,12,6
S046_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000006.png,S046_001,6,6
S046_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000007.png,S046_001,7,6
S046_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S046/001/S046_001_00000013.png,S046_001,13,6
S046_003_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000005.png,S046_003,5,4
S046_003_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000011.png,S046_003,11,4
S046_003_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000010.png,S046_003,10,4
S046_003_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000004.png,S046_003,4,0
S046_003_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000012.png,S046_003,12,4
S046_003_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000006.png,S046_003,6,4
S046_003_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000007.png,S046_003,7,4
S046_003_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000013.png,S046_003,13,4
S046_003_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000003.png,S046_003,3,0
S046_003_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000002.png,S046_003,2,0
S046_003_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000016.png,S046_003,16,4
S046_003_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000014.png,S046_003,14,4
S046_003_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000015.png,S046_003,15,4
S046_003_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000001.png,S046_003,1,0
S046_003_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000009.png,S046_003,9,4
S046_003_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S046/003/S046_003_00000008.png,S046_003,8,4
S046_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000005.png,S046_004,5,3
S046_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000011.png,S046_004,11,3
S046_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000010.png,S046_004,10,3
S046_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000004.png,S046_004,4,0
S046_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000012.png,S046_004,12,3
S046_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000006.png,S046_004,6,3
S046_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000007.png,S046_004,7,3
S046_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000013.png,S046_004,13,3
S046_004_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000017.png,S046_004,17,3
S046_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000003.png,S046_004,3,0
S046_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000002.png,S046_004,2,0
S046_004_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000016.png,S046_004,16,3
S046_004_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000014.png,S046_004,14,3
S046_004_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000015.png,S046_004,15,3
S046_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000001.png,S046_004,1,0
S046_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000009.png,S046_004,9,3
S046_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S046/004/S046_004_00000008.png,S046_004,8,3
S046_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S046/002/S046_002_00000002.png,S046_002,2,0
S046_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S046/002/S046_002_00000003.png,S046_002,3,0
S046_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S046/002/S046_002_00000001.png,S046_002,1,0
S046_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S046/002/S046_002_00000004.png,S046_002,4,0
